SUPP_ID,SUPP_NAME,COUNTRY_NAME,SUPP_CITY,SUPP_ADDR,DEBAR_FROM_DATE,DEBAR_TO_DATE,DEBAR_REASON,SUPP_ELIG_STAT,INELIGIBLY_STATUS,LAST_REFRESH_DATE
483058,CHINA ZHONGHAO NIGERIA LIMITED,Nigeria,KADUNA STATE,PLOT 7 INUWA ABDUL KADIR ROAD KADUNA,2020-05-07,2999-12-31,Cross Debarment: AfDB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
475246,MR. SISIRA KUMARA KUMARAGAMAGE DON,United States,ALEXANDRIA,"3808 EXECUTIVE AVENUE, APARTMENT B-12",2020-03-25,2999-12-31,Cross Debarment: ADB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
467510,A.K.A. JOKO SESWANTO,Indonesia,JAKARTA SELATAN,"PPA CONSULTANTS, JL. TEBET TIMUR RAYA 56-57",2010-12-03,2999-12-31,Cross Debarment: ADB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
466535,M/S SUNAULA KHIMTI,Nepal,KATHMANDU,"ANAMNAGAR, KATHMANDU; SINAMANGAL, KATHMANDU; HOUSE NO. 15/105 THAMEI",2016-10-21,2999-12-31,Cross-Debarment: ADB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
463023,GARRY JEAN,Haiti,PORT-AU-PRINCE,THOMASSIN 32,2020-01-21,2034-11-11,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
463025,RONEL JEAN BAPTISTE,Haiti,PORT-AU-PRINCE,"DELMAS 105, RUE AUDANT #2, ENTREE HÔPITAL COMMUNAUTAIRE",2020-01-21,2028-11-11,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
463038,VICTOR FOREST,Haiti,PORT-AU-PRINCE,"28, RUE ROY, CENTRE VILLE",2020-01-21,2026-11-11,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
467509,A.K.A. INDRALAL GUNATHILAKE,Sri Lanka,KIRIBATHGODA,"275/6 A, VITTO MAWATHA HOSPITAL ROAD",2011-01-03,2999-12-31,Cross Debarment: ADB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
463039,JEAN CHARLES AND CO./APEC,Haiti,PÉTION-VILLE,"47, COMPLEXE LOUVERTURE APT 4, RUE LOUVERTURE",2020-01-21,2026-11-11,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
463040,CANES CHARLES,Haiti,PÉTION-VILLE,"47, COMPLEXE LOUVERTURE APT 4, RUE LOUVERTURE",2020-01-21,2026-11-11,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
463041,MAGALIE HABITANT,Haiti,PÉTION-VILLE,"47, COMPLEXE LOUVERTURE APT 4, RUE LOUVERTURE",2020-01-21,2026-11-11,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
463024,WILNER JEAN,Haiti,PORT-AU-PRINCE,"19, RUE DESRAVINES, ROUTE MARIN, PLAINE DU CUL DE SAC",2020-01-21,2029-11-11,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
440337,HENAN QIANKUN ROAD AND BRIDGE ENGINEERING CO. LTD.,China,"XIANXIANG CITY, HENAN PROVINCE 453000","NO. 51 GOGNYE ROAD, FENGQIU COUNTY",2019-09-25,2999-12-31,Cross Debarment: ADB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
567296,MR. A K M SHAHID ULLAH,Bangladesh,DHAKA 1216,"NO. 34 BARDHAN BARI, MIRPUR - 1",2021-04-09,2999-12-31,Cross Debarment: ADB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
559844,"TR CONSTRUYA PANAMÁ, S.A.",Panama,PANAMA CITY,"CENTRO EMPRESARIAL MAR DEL SUR, OFICINA 5-13, CALLE 1ERA C - NORTE, EL CARMEN, CORREGIMIENTO DE BELLA VISTA",2021-03-12,2028-02-08,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
567285,MR. MUSTAFA HAJI ALWY,Indonesia,"BOGOR CITY 16113, WEST JAVA PROVINCE","#14 HERCULUES STREET, D.15. CURUG PERMAL RESIDENCE",2021-04-09,2999-12-31,Cross Debarment: ADB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
577015,MAXICARE COMPANY NIGERIA LIMITED,Nigeria,ABUJA,"MILLENNIUM BUILDERS PLAZA, SUITE 204, BLOCK C, PLOT 251, HERBERT MACAULY WAY, CENTRAL BUSINESS DISTRICT",2021-05-19,2999-12-31,Cross Debarment: AfDB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
559842,TR CONSTRUYA S.L.U.,Spain,"21440 LEPE, HUELVA","POL. IND. LA GRAVERA. AVDA DEHESA DEL PIOMO, 26",2021-03-12,2028-02-08,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
559843,JUAN JOSÉ ACOSTA GONZÁLEZ,Spain,"21440 LEPE, HUELVA","POL. IND. LA GRAVERA. AVDA DEHESA DEL PIOMO, 26",2021-03-12,2028-02-08,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
548310,GRUPO OLIGARRY PANAMÁ S.A.,Spain,CIUDAD REAL,"CALLE MURCIA 1, 13610 CAMPO DE CRIPTANA",2021-01-28,2029-12-22,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
548321,AGUSTÍN OLIVARES GARRIGÓS,Spain,CIUDAD REAL,"CALLE MURCIA 1, 13610 CAMPO DE CRIPTANA",2021-01-28,2029-12-22,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
548309,"GRUPO OLIGARRY, S.A.",Spain,CIUDAD REAL,"CALLE MURCIA 1, 13610 CAMPO DE CRIPTANA",2021-01-28,2029-12-22,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
548308,ELGRAO S.A.,Panama,PANAMA CITY,"CALLE 50 CON CALLE ELVIRA MÉNDEZ, EDIFICIO FINANCIAL CENTER (TOWERBANK), PISO 29",2021-01-28,2030-12-22,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
654039,MR. DAWIT WONDWOSSEN,Kenya,NAIROBI,"OFF NAMANGA ROAD, ATHI RIVER, P.O. BOX 1550-00621",2022-03-29,2999-12-31,Cross Debarment: AfDB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
654038,CP POWER EAST AFRICA LIMITED,Kenya,NAIROBI,"OFF NAMANGA ROAD, ATHI RIVER, P.O. BOX 1550-00621",2022-03-29,2999-12-31,Cross Debarment: AfDB,X-DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
1044596,NEW AFRICA TECHNOLOGY COMPANY,Liberia,MONROVIA,"MORRIS DENNIS COMPOUND,OFF SEKOU TOURE AVENUE,BEHIND OLD LIBERIA LAND AUTHORITY OFFICES,MAMBA POINT",2026-03-18,2029-03-17,Corrupt and Obstructive Practices,DEBARRED,,2026-09-23T05:00:01.779Z
1039676,S.N. NANDA & CO. CHARTERED ACCOUNTANTS,India,NEW DELHI – 110048,"C-43, PAMPOSH ENCLAVE, GREATER KAILASH-I",2026-03-09,2026-11-08,Obstructive Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1021985,DUMDUMA CONSTRUCTION AND TRADING CORPORATION,Philippines,MANILA,"1600 ESPANA BLVD. COR. DOS CASTILLAS ST., SAMPALOC",2026-03-04,2027-09-03,Obstructive Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1021996,MR. PLACIDO C. DUMDUMA,Philippines,MANILA,"1600 ESPANA BLVD. COR. DOS CASTILLAS ST., SAMPALOC",2026-03-04,2027-09-03,Obstructive Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1005936,S.C. “OZUN-CONS” SRL,Moldova,"M. CHIȘINĂU, MD-2009",STR. ION NISTOR 4,2025-12-05,2027-09-04,Fraudulent Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1013015,SIAT ENGINEERING,Central African Republic,BANGUI,"FACE SOCATEL, LAKOUANGA, 2EM RUE SULTAN BANGASSOU",2026-04-09,2027-04-08,Obstructive Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1013051,MR. NGOUMBALA ADOUM,Central African Republic,BANGUI,"FACE SOCATEL, LAKOUANGA, 2EM RUE SULTAN BANGASSOU",2026-04-09,2027-04-08,Obstructive Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1000672,MR. JAMES AYUGI,Kenya,NAIROBI,"SHILLOH RESIDENCE, BLOCK B ROOM 4, MENELIK ROAD, OFF NGONG ROAD",2026-06-08,2031-06-07,Fraudulent and Obstructive Practices,DEBARRED,,2026-09-23T05:00:01.779Z
996378,RAMIRO VALLADARES BUITRÓN,Ecuador,QUITO,ELOY ALFARO 5624,2025-11-04,2027-05-03,Obstructive Practice,DEBARRED,,2026-09-23T05:00:01.779Z
996379,VH INTERNATIONAL GROUP S.A.,Ecuador,QUITO,ELOY ALFARO 5624,2025-11-04,2027-05-03,Obstructive Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1010745,"EFACEC ARABIA CO., LTD.",Saudi Arabia,RIYADH,"4294 KHALIJ ROAD, P.O. BOX 7943",2025-09-04,2999-12-31,Controlled Affiliate of a Sanctioned Entity,DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
1011080,"OCEAN C&I CO., LTD.","Korea, Republic of",BUSAN,"RM 304, 21, CENTUM6-RO, HAEUNDAE-GU",2025-09-05,2026-10-01,Controlled Affiliate of a Sanctioned Entity,DEBARRED,,2026-09-23T05:00:01.779Z
1017071,MR. ABDUR RASHID,Bangladesh,DHAKA-1000,"51/51-A, PURANA PALTAN, 10TH FLOOR",2026-09-10,2029-09-09,Fraudulent Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1000673,WEBMASTERS KENYA LTD.,Kenya,NAIROBI,"SHILLOH RESIDENCE, BLOCK B ROOM 4, MENELIK ROAD, OFF NGONG ROAD",2026-06-08,2031-06-07,Fraudulent and Obstructive Practices,DEBARRED,,2026-09-23T05:00:01.779Z
1017035,INSHA TRADE CORPORATION,Bangladesh,DHAKA-1000,"51/51-A, PURANA PALTAN, 10TH FLOOR",2026-09-10,2029-09-09,Fraudulent Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1112457,MEDICAL ITEMS,Niger,NIAMEY,175 AVENUE DU NIGER,2026-08-04,2029-07-03,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1124657,AFRICAN CONSULTING SURVEYORS,South Africa,,"SURVEY HOUSE, 42 SUNBIRD DRIVE, LANGEBAAN, WESTERN CAPE 7357",2026-09-09,2029-02-08,Fraudulent and Collusive Practices,DEBARRED,,2026-09-23T05:00:01.779Z
1124660,AFRICAN CONSULTING SOLUTIONS PROPRIETARY LIMITED,Botswana,GABORONE,P.O. BOX 81207,2026-09-09,2029-02-08,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1124671,EVERVEST THREE PTY LTD,South Africa,"CAPE TOWN, WESTERN CAPE 7357","42 SUNBIRD DRIVE, LANGEBAAN,",2026-09-09,2029-02-08,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1112460,MR. BABATI SAYID ALI AHMED,Niger,NIAMEY,175 AVENUE DU NIGER,2026-08-04,2029-07-03,Fraudulent Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1124672,WESTAIR ACS JV (PTY) LTD,South Africa,"CAPE TOWN, WESTERN CAPE 7357","42 SUNBIRD DRIVE, LANGEBAAN",2026-09-09,2029-02-08,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1112458,BABATI AUTOMOBILES,Niger,NIAMEY,175 AVENUE DU NIGER,2026-08-04,2029-07-03,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1124659,MR. WILLEM JAN TIMMERMAN,South Africa,,"SURVEY HOUSE, 42 SUNBIRD DRIVE, LANGEBAAN, WESTERN CAPE 7357",2026-09-09,2029-02-08,Fraudulent and Collusive Practices,DEBARRED,,2026-09-23T05:00:01.779Z
1112455,ENTREPRISE BABATI,Niger,NIAMEY,175 AVENUE DU NIGER,2026-08-04,2029-07-03,Fraudulent Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1112465,UNITED AVIATION SERVICES LIMITED,Nigeria,ABUJA 904101,"14 ZAIRE CRESCENT (OFF MISSISSIPPI STREET), MAITAMA",2026-08-04,2029-03-03,Fraudulent Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1112466,MR. AIR VICE MARSHAL ALKALI MAMU,Nigeria,ABUJA,"C CLOSE, APO ASSEMBLY QUARTERS, APO VILLAGE",2026-08-04,2029-03-03,Fraudulent Practice,DEBARRED,,2026-09-23T05:00:01.779Z
1092546,"CNTIC INTERNATIONAL CONTRACTING & ENGINEERING CO., LTD",China,WUHAN,"NO. 234, YAOJIALING, WUCHANG DISTRICT",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092553,GENERTEC EUROPE TEMAX GMBH,Germany,KÖLN,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092544,"CNTIC ZHENGZHOU INTERNATIONAL TRADING CO., LTD.",China,,"ROOM 201-2, WAREHOUSE OFFICE BUILDING, NO.1, FUYI STREET, ZHENGZHOU AIRPORT ECONOMY COMPREHENSIVE EXPERIMENTAL ZONE",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092545,"CNTIC (BEIJING) NEW ENERGY POWER CO., LTD",China,BEIJING,"ROOM 126, 1ST FLOOR, BUILDING 4, NANHAI JIAYUAN PHASE 5, YINGHAI TOWN, DAXING, BEIJING ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092585,PARAGON VISION LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092587,PT. VPOWER OPERATION SERVICES,Indonesia,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092589,ETERNAL BRILLIANT LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092610,UNIQUE PALACE LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092594,GLAMOROUS GARDEN LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092575,CREST PACIFIC INVESTMENTS LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092578,RADIANT HORIZON LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092591,LUCKY CREST INVESTMENTS LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092592,VENUS GARDEN GLOBAL LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092597,WEALTHY VAST LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092611,VPOWER GROUP HOLDINGS (ASIA) LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092627,CNTIC VPOWER KY3 LIMITED,Myanmar,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092628,CNTIC VPOWER ENERGY (MYANMAR) LIMITED,Myanmar,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092595,LEADING WISDOM LIMITED,Cayman Islands,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092601,VPOWER MYANMAR LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092602,VPOWER ENGINEERING (CHINA) LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1095113,AD LUCEM SOLUTIONS INC.,Canada,"QUEBEC, J8N 1J1",19 BELVEDERE VAL-DES-MONTS,2026-06-03,2999-12-31,Controlled affiliate of a sanctioned entity.,DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
1092618,CV MYANMAR YG2 LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092622,CNTIC VPOWER ENERGY LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092623,CNTIC VPOWER INTERNATIONAL TERMINAL (YANGON) LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092548,"CNTIC （SUZHOU） NEW ENERGY POWER CO., LTD",China,,"ROOM 805, 8TH FLOOR, BUILDING A, NO.99 YOUXIANG ROAD, WUZHONG DISTRICT, SUZHOU CITY, JIANGSU PROVINCE",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092583,VPOWER LATAM I S.À R.L,Luxembourg,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092586,VPOWER RENTAL SERVICES (ASIA) LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092588,VPOWER NEW ENERGY TECHNOLOGY (LINYI) LIMITED,China,"LINYI CITY, SHANDONG PROVINCE",,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092590,VPOWER MIDDLE EAST FZCO,United Arab Emirates,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092598,VPOWER MYANMAR KC1 LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092608,VPOWER GLOBAL SERVICE SUPPORT LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092561,BUT CHINA NATIONAL TECHNICAL IMPORT AND EXPORT CORPORATION,Indonesia,JAKARTA,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092562,CNTIC BANGLADESH BRANCH COMPANY,Bangladesh,DHAKA,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092607,VPOWER NEW ENERGY (LINYI) LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092615,EXCELLENT RACER LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092616,CNTIC VPOWER GROUP HOLDINGS LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092617,CV MYANMAR YG1 LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092554,CNTIC COTE D'IVOIRE,Cote d'Ivoire,,"ABIDJAN-MARCORY, ZONE 4C, RUE PIERRE ET MARIE CURIE",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092624,CNTIC VPOWER YG1 LIMITED,Myanmar,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092550,"CNTIC CAPITAL (HONG KONG) CO., LIMITED","Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092551,GTM GREENTECH SDN BHD,Malaysia,KUALA LUMPUR,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092573,CNTIC DC TECHNICAL IMP. & EXP. CORPORATION GUANGXI BRANCH,China,NANNING,"ROOM 911, WEST TOWER 2, NANNING QINGXIU WANDA PLAZA, 118 DONGGE ROAD, QINGXIU DISTRICT",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092584,VP FLEXGEN (BRAZIL) SPE LTDA,Brazil,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092593,GOLDEN HERITAGE LIMITED,Cayman Islands,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092579,VPOWER GROUP HOLDINGS (SINGAPORE)PTE. LIMITED,Singapore,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092580,CNTIC VPOWER THERMAL ENERGY,Uzbekistan,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092552,EURL CNTIC ALGERIA,Algeria,ALGIERS,"CITE LA MADELEINE, LOT BOURESSAS N° 2, HYDRA",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092574,VPOWER GROUP INTERNATIONAL HOLDINGS LIMITED,Cayman Islands,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092621,CNTIC VPOWER SHIPPING LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092571,CNTIC TANZANIA BRANCH OFFICE,Tanzania,DAR ES SALAAM,"ALFA PLAZA, 402, CHABRUMA ST",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092613,VPTM TRADING COMPANY LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092600,VPOWER HOLDINGS LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092549,"CNTIC (XIAMEN) NEW ENERGY POWER CO., LTD",China,,"ROOM A1257, UNIT 308, NO.16 NORTH YUNDING ROAD, HULI DISTRICT, XIAMEN CITY, FUJIAN PROVINCE",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092599,VPOWER KC1 LIMITED,Myanmar,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092603,VPOWER ENGINEERING (SHENZHEN) LTD.,China,"SHENZHEN CITY, GUANGDONG PROVINCE",,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1095112,MULTI-TECH AFRICA (PTY) LTD. (FORMERLY KNOWN AS MULTI-TECH CONSULT (PTY) LTD.),Botswana,GABORONE,"PLOT 20746, BLOCK 3, INDUSTRIAL",2023-12-05,2027-06-04,Fraudulent Practices,DEBARRED,,2026-09-23T05:00:01.779Z
1092542,CHINA NATIONAL TECHNICAL IMPORT & EXPORT CORPORATION,China,BEIJING,"NO.21, NORTH WEST THIRD RING ROAD, HAIDIAN DISTRICT",2026-05-26,2027-11-25,Fraudulent Practices,DEBARRED,,2026-09-23T05:00:01.779Z
1092557,CNTIC PHILIPPINES BUSINESS CENTRE,Philippines,MANILA,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092547,HUBEI PROVINCIAL BUILDING MATERIALS ENERGY-SAVING TEST AND EVALUATION CENTER,China,WUHAN,"NO. 234, YAOJIALING, WUCHANG DISTRICT",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092555,"CNTIC ENERGY GRID SOLUTION (BANGLADESH) CO., LTD.",Bangladesh,DHAKA,"BANGLADESH，59/B (1ST FLOOR), KEMAL ATATURK AVE., BANANI",2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092556,CHINA NATIONAL TECHNICAL IMPORT& EXPORT CORP. EGYPT BRANCH,"Egypt, Arab Republic of",CAIRO,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092558,CHINA NATIONAL TECHNICAL IMPORT & EXPORT CORPORATION - PODRUZNICA SARAJEVO,Bosnia and Herzegovina,SARAJEVO,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092576,WEALTH INSIGHT LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092596,FIRST PARAGON LIMITED,"Virgin Islands, British",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092604,VPOWER GROUP HOLDINGS LIMITED,"Hong Kong SAR, China",,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
1092605,PT CNTIC POWER INDONESIA,Indonesia,,,2026-05-26,2027-11-25,Controlled Affiliate of a Sanctioned Entity.,DEBARRED,,2026-09-23T05:00:01.779Z
